State,Year,Quarter,Transaction_type,Transaction_count,Transaction_amount
gujarat,2021,3,Financial Services,125167,163304131.1
gujarat,2021,3,Others,473656,304418273.2
gujarat,2021,1,Peer-to-peer payments,36427493,1.44819E+11
gujarat,2021,1,Merchant payments,35815382,26512643894
gujarat,2021,1,Recharge & bill payments,22088838,11996115292
gujarat,2021,1,Financial Services,126380,137612317.7
gujarat,2021,1,Others,316472,235440836.3
gujarat,2018,4,Peer-to-peer payments,6488202,21207285185
gujarat,2018,4,Recharge & bill payments,6138404,2297332323
gujarat,2018,4,Merchant payments,1656377,1088373316
gujarat,2018,4,Financial Services,133915,30699273.17
gujarat,2018,4,Others,316405,207297005.7
gujarat,2018,2,Recharge & bill payments,4643367,1571880396
gujarat,2018,2,Peer-to-peer payments,2483231,10009680530
gujarat,2018,2,Merchant payments,275503,356984574.1
gujarat,2018,2,Financial Services,140704,38598263.23
gujarat,2018,2,Others,202928,185541007.5
gujarat,2018,3,Peer-to-peer payments,5287200,15272745138
gujarat,2018,3,Recharge & bill payments,5117168,1938041689
gujarat,2018,3,Merchant payments,573440,466209496.8
gujarat,2018,3,Financial Services,136468,24930605.61
gujarat,2018,3,Others,219873,164477497.1
gujarat,2018,1,Recharge & bill payments,3691952,878929081
gujarat,2018,1,Peer-to-peer payments,1738974,6318864760
gujarat,2018,1,Merchant payments,145436,166036667.6
gujarat,2018,1,Financial Services,122117,27986679.01
gujarat,2018,1,Others,250296,186165067.6
gujarat,2022,4,Merchant payments,186533503,1.25585E+11
gujarat,2022,4,Peer-to-peer payments,114868478,4.11053E+11
gujarat,2022,4,Recharge & bill payments,39167297,30789927499
gujarat,2022,4,Financial Services,179101,194314203
gujarat,2022,4,Others,407639,295484431.3
gujarat,2022,2,Merchant payments,131610193,95585623258
gujarat,2022,2,Peer-to-peer payments,86423696,3.26946E+11
gujarat,2022,2,Recharge & bill payments,33424931,23844933238
gujarat,2022,2,Financial Services,125180,142685436.4
gujarat,2022,2,Others,468796,278978567.2
gujarat,2022,3,Merchant payments,161264265,1.09019E+11
gujarat,2022,3,Peer-to-peer payments,103034790,3.59338E+11
gujarat,2022,3,Recharge & bill payments,38383683,28649040041
gujarat,2022,3,Financial Services,152053,162173602.8
gujarat,2022,3,Others,404941,269479241.1
gujarat,2022,1,Merchant payments,101648378,79563412222
gujarat,2022,1,Peer-to-peer payments,77768758,2.92439E+11
gujarat,2022,1,Recharge & bill payments,30473298,20042066375
gujarat,2022,1,Financial Services,160423,187077879.4
gujarat,2022,1,Others,496289,316261089.4
gujarat,2019,4,Peer-to-peer payments,19107911,64477452639
gujarat,2019,4,Recharge & bill payments,12967713,6517891167
gujarat,2019,4,Merchant payments,9964076,5480269120
gujarat,2019,4,Financial Services,63498,20202767.26
gujarat,2019,4,Others,444434,194846362.4
gujarat,2019,2,Peer-to-peer payments,12547493,41853661230
gujarat,2019,2,Recharge & bill payments,10434449,4651874823
gujarat,2019,2,Merchant payments,5486791,2526448415
gujarat,2019,2,Financial Services,70502,17349813.39
gujarat,2019,2,Others,442607,271280936.6
gujarat,2019,3,Peer-to-peer payments,14529353,49206585462
gujarat,2019,3,Merchant payments,11788077,4211116461
gujarat,2019,3,Recharge & bill payments,11349625,5768100024
gujarat,2019,3,Financial Services,78609,20507001.23
gujarat,2019,3,Others,482985,256386015.2
gujarat,2019,1,Peer-to-peer payments,13465044,31231285551
gujarat,2019,1,Recharge & bill payments,8595256,3104251733
gujarat,2019,1,Merchant payments,2493340,1296376125
gujarat,2019,1,Financial Services,114539,19581520.57
gujarat,2019,1,Others,323272,204585378.8
kerala,2020,4,Peer-to-peer payments,12941135,45686395928
kerala,2020,4,Merchant payments,10990709,7695667407
kerala,2020,4,Recharge & bill payments,9167428,3238199948
kerala,2020,4,Financial Services,73833,69202344.44
kerala,2020,4,Others,115082,65791020.58
kerala,2020,2,Recharge & bill payments,7709714,2452435029
kerala,2020,2,Peer-to-peer payments,5603046,21309983655
kerala,2020,2,Merchant payments,2888260,2075701451
kerala,2020,2,Financial Services,40501,32921115.85
kerala,2020,2,Others,46446,23037227.73
kerala,2020,3,Peer-to-peer payments,8590587,33346812214
kerala,2020,3,Recharge & bill payments,7932950,2688361345
kerala,2020,3,Merchant payments,5065205,4016995194
kerala,2020,3,Financial Services,94130,76828720.82
kerala,2020,3,Others,75808,35153178.52
kerala,2020,1,Peer-to-peer payments,6634439,22862907702
kerala,2020,1,Recharge & bill payments,5507580,1716538277
kerala,2020,1,Merchant payments,3485036,1810329140
kerala,2020,1,Financial Services,38050,17160614.59
kerala,2020,1,Others,68417,44149097.18
kerala,2021,4,Merchant payments,38574904,24589454633
kerala,2021,4,Peer-to-peer payments,29075528,92774490035
kerala,2021,4,Recharge & bill payments,13781815,5689390023
kerala,2021,4,Financial Services,108232,128238698.7
kerala,2021,4,Others,283262,160563553.8
kerala,2021,2,Peer-to-peer payments,17026648,58152644526
kerala,2021,2,Merchant payments,16135060,11263178336
kerala,2021,2,Recharge & bill payments,13809151,4645548910
kerala,2021,2,Financial Services,88830,88370679.95
kerala,2021,2,Others,131344,77063984.38
kerala,2021,3,Merchant payments,25402350,17877677018
kerala,2021,3,Peer-to-peer payments,23378091,78598482306
kerala,2021,3,Recharge & bill payments,13979407,5008396079
kerala,2021,3,Financial Services,85730,101460242.3
kerala,2021,3,Others,182688,100146127.6
kerala,2021,1,Peer-to-peer payments,16209203,55336812493
kerala,2021,1,Merchant payments,16105923,10058436408
kerala,2021,1,Recharge & bill payments,9837385,3732534739
kerala,2021,1,Financial Services,68012,69655547.76
kerala,2021,1,Others,95819,63530974.16
kerala,2018,4,Peer-to-peer payments,2073960,6959805155
kerala,2018,4,Recharge & bill payments,1679897,351296525.3
kerala,2018,4,Merchant payments,417114,378857199.6
kerala,2018,4,Financial Services,75084,10063656.73
kerala,2018,4,Others,64599,47338700.57
kerala,2018,2,Recharge & bill payments,1230869,248080143.3
kerala,2018,2,Peer-to-peer payments,848291,3436199589
kerala,2018,2,Merchant payments,131217,144501582
kerala,2018,2,Financial Services,41100,12355589.34
kerala,2018,2,Others,56688,45786439.72
kerala,2018,3,Peer-to-peer payments,1425259,4823239268
kerala,2018,3,Recharge & bill payments,1407588,296352497.3
kerala,2018,3,Merchant payments,210974,160705488.6
kerala,2018,3,Financial Services,37286,6170643.388
kerala,2018,3,Others,53241,36557326.26
kerala,2018,1,Recharge & bill payments,988774,157311821.4
kerala,2018,1,Peer-to-peer payments,600205,2107288314
kerala,2018,1,Merchant payments,72164,82919383.05
kerala,2018,1,Financial Services,40170,7957491.902
kerala,2018,1,Others,70067,47197742.47
kerala,2022,4,Merchant payments,74647115,40607857086
kerala,2022,4,Peer-to-peer payments,42471676,1.24565E+11
kerala,2022,4,Recharge & bill payments,15520670,8075692517
kerala,2022,4,Financial Services,164334,191307058.1
kerala,2022,4,Others,156673,120224235
kerala,2022,2,Merchant payments,55730158,34395023156
kerala,2022,2,Peer-to-peer payments,35630060,1.12814E+11
kerala,2022,2,Recharge & bill payments,14701207,7230489227
kerala,2022,2,Financial Services,110336,133436809.9
kerala,2022,2,Others,193561,123664236.9
kerala,2022,3,Merchant payments,64984061,37852759990
kerala,2022,3,Peer-to-peer payments,38774832,1.16414E+11
kerala,2022,3,Recharge & bill payments,15289755,7709237374
kerala,2022,3,Financial Services,146673,162861560.1
kerala,2022,3,Others,167583,121557246.1
kerala,2022,1,Merchant payments,47778743,28685388646
kerala,2022,1,Peer-to-peer payments,33089518,1.04623E+11
kerala,2022,1,Recharge & bill payments,14042317,6373570716
kerala,2022,1,Financial Services,134370,158926455.9
kerala,2022,1,Others,236017,147786423.1
kerala,2019,4,Peer-to-peer payments,5859068,18537483865
kerala,2019,4,Recharge & bill payments,4097032,1287955352
kerala,2019,4,Merchant payments,2418428,1268704040
kerala,2019,4,Financial Services,50728,10816332.76
kerala,2019,4,Others,73381,46367047.83
kerala,2019,2,Peer-to-peer payments,3519528,11630623424
kerala,2019,2,Recharge & bill payments,2711299,768892057.8
kerala,2019,2,Merchant payments,937130,569545843
kerala,2019,2,Financial Services,38869,5823291.623
kerala,2019,2,Others,77000,56486944.63
kerala,2019,3,Peer-to-peer payments,4181954,14433990011
kerala,2019,3,Recharge & bill payments,3431236,1051007778
kerala,2019,3,Merchant payments,1497029,879510566.1
kerala,2019,3,Financial Services,96130,8910528.723
kerala,2019,3,Others,79747,56390837.6
kerala,2019,1,Peer-to-peer payments,3601116,9314451112
kerala,2019,1,Recharge & bill payments,2180915,498453895.9
kerala,2019,1,Merchant payments,550707,371997848.2
kerala,2019,1,Financial Services,77652,7808573.898
kerala,2019,1,Others,58649,42319704.72
chandigarh,2020,4,Merchant payments,1322026,939307675.9
chandigarh,2020,4,Peer-to-peer payments,1159377,4872318731
chandigarh,2020,4,Recharge & bill payments,409997,320731281.9
chandigarh,2020,4,Financial Services,3346,4400109.749
chandigarh,2020,4,Others,17970,10005102.46
chandigarh,2020,2,Peer-to-peer payments,766698,3293060120
chandigarh,2020,2,Merchant payments,390906,331423259
chandigarh,2020,2,Recharge & bill payments,361577,214425229.3
chandigarh,2020,2,Financial Services,1797,3982005.118
chandigarh,2020,2,Others,7032,4125116.689
chandigarh,2020,3,Peer-to-peer payments,981986,4178346395
chandigarh,2020,3,Merchant payments,796634,604271248.9
chandigarh,2020,3,Recharge & bill payments,366353,296964795
chandigarh,2020,3,Financial Services,2643,5254415.457
chandigarh,2020,3,Others,10470,4972498.603
chandigarh,2020,1,Peer-to-peer payments,1087401,4421372542
chandigarh,2020,1,Merchant payments,764832,438193845.5
chandigarh,2020,1,Recharge & bill payments,389851,257250007.2
chandigarh,2020,1,Financial Services,1574,1406138.188
chandigarh,2020,1,Others,18853,8230536.663
chandigarh,2021,4,Merchant payments,4056249,3041038520
chandigarh,2021,4,Peer-to-peer payments,2797561,10610461952
chandigarh,2021,4,Recharge & bill payments,1013153,693790747.2
chandigarh,2021,4,Financial Services,7038,10459431.86
chandigarh,2021,4,Others,24902,17832859.58
chandigarh,2021,2,Merchant payments,1926913,1390989391
chandigarh,2021,2,Peer-to-peer payments,1663559,6541132353
chandigarh,2021,2,Recharge & bill payments,806710,467698864.7
chandigarh,2021,2,Financial Services,5502,7394941.033
chandigarh,2021,2,Others,14863,10458390.53
chandigarh,2021,3,Merchant payments,3179506,2245390329
chandigarh,2021,3,Peer-to-peer payments,2434417,8927868098
chandigarh,2021,3,Recharge & bill payments,1008585,620437997.4
chandigarh,2021,3,Financial Services,5700,7960844.904
chandigarh,2021,3,Others,21170,14225734.85
chandigarh,2021,1,Merchant payments,1799072,1210594490
chandigarh,2021,1,Peer-to-peer payments,1472084,5916467167
chandigarh,2021,1,Recharge & bill payments,678396,451109555.3
chandigarh,2021,1,Financial Services,5111,7700394.762
chandigarh,2021,1,Others,15574,10549252.04
chandigarh,2018,4,Peer-to-peer payments,431461,1793871702
chandigarh,2018,4,Recharge & bill payments,310527,128130476
chandigarh,2018,4,Merchant payments,135266,94010713.61
chandigarh,2018,4,Financial Services,10008,2039811.337
chandigarh,2018,4,Others,17854,14538888.52
chandigarh,2018,2,Recharge & bill payments,224548,76722906.68
chandigarh,2018,2,Peer-to-peer payments,194627,835296156.4
chandigarh,2018,2,Merchant payments,34606,29408471.51
chandigarh,2018,2,Financial Services,11927,3679451.864
chandigarh,2018,2,Others,13376,16116275.27
chandigarh,2018,3,Peer-to-peer payments,295358,1217617706
chandigarh,2018,3,Recharge & bill payments,236445,100639674.7
chandigarh,2018,3,Merchant payments,64998,37560565.97
chandigarh,2018,3,Financial Services,7642,1302311.597
chandigarh,2018,3,Others,12493,12234189.32
chandigarh,2018,1,Recharge & bill payments,201262,47479581.16
chandigarh,2018,1,Peer-to-peer payments,135136,527998849.3
chandigarh,2018,1,Merchant payments,21431,19477066.53
chandigarh,2018,1,Financial Services,8473,1865618.25
chandigarh,2018,1,Others,15593,16614305.58
chandigarh,2022,4,Merchant payments,10170372,6570336080
chandigarh,2022,4,Peer-to-peer payments,5951989,20013621496
chandigarh,2022,4,Recharge & bill payments,1749647,1267654269
chandigarh,2022,4,Financial Services,10778,12000766.36
chandigarh,2022,4,Others,22054,16141955.57
chandigarh,2022,2,Merchant payments,6136803,3919372476
chandigarh,2022,2,Peer-to-peer payments,3489382,12549248085
chandigarh,2022,2,Recharge & bill payments,1119367,792957088.6
chandigarh,2022,2,Financial Services,6673,8943857.181
chandigarh,2022,2,Others,20264,12978651.92
chandigarh,2022,3,Merchant payments,7665907,4713972533
chandigarh,2022,3,Peer-to-peer payments,4423590,14788179156
chandigarh,2022,3,Recharge & bill payments,1360342,1033530640
chandigarh,2022,3,Financial Services,8868,9918740.021
chandigarh,2022,3,Others,19466,14156668.14
chandigarh,2022,1,Merchant payments,4511757,3264574793
chandigarh,2022,1,Peer-to-peer payments,3012464,11150701029
chandigarh,2022,1,Recharge & bill payments,1046187,731347957.2
chandigarh,2022,1,Financial Services,7228,13538635.56
chandigarh,2022,1,Others,22855,14829135
chandigarh,2019,4,Peer-to-peer payments,927850,3586763929
chandigarh,2019,4,Merchant payments,561630,318692521.8
chandigarh,2019,4,Recharge & bill payments,338203,237695595
chandigarh,2019,4,Financial Services,1911,654298.6785
chandigarh,2019,4,Others,21321,8707473.863
chandigarh,2019,2,Peer-to-peer payments,604849,2339922408
chandigarh,2019,2,Recharge & bill payments,342294,185659011.5
chandigarh,2019,2,Merchant payments,277811,152766864.7
chandigarh,2019,2,Financial Services,5590,839765.1614
chandigarh,2019,2,Others,21926,13928050.05
chandigarh,2019,3,Peer-to-peer payments,722233,2815184153
chandigarh,2019,3,Merchant payments,447069,226535908.8
chandigarh,2019,3,Recharge & bill payments,308219,213884900.5
chandigarh,2019,3,Financial Services,2447,794918.675
chandigarh,2019,3,Others,26575,13282206.87
chandigarh,2019,1,Peer-to-peer payments,689400,2123866602
chandigarh,2019,1,Recharge & bill payments,390610,161414934.1
chandigarh,2019,1,Merchant payments,169984,97230471.44
chandigarh,2019,1,Financial Services,7412,917030.9067
chandigarh,2019,1,Others,17070,12603012.34
goa,2020,4,Peer-to-peer payments,1550251,5407626413
goa,2020,4,Merchant payments,1389834,1123844213
goa,2020,4,Recharge & bill payments,839199,345088772.4
goa,2020,4,Financial Services,7287,10386560.39
goa,2020,4,Others,14810,12846789.25
goa,2020,2,Recharge & bill payments,758617,241196540.9
goa,2020,2,Peer-to-peer payments,493326,1766723888
goa,2020,2,Merchant payments,221358,168591711.9
goa,2020,2,Financial Services,3081,3328361.318
goa,2020,2,Others,5710,3775927.611
goa,2020,3,Peer-to-peer payments,759351,2723430713
goa,2020,3,Recharge & bill payments,696770,280187505
goa,2020,3,Merchant payments,446880,353193881.5
goa,2020,3,Financial Services,4985,6418950.467
goa,2020,3,Others,7545,5112530.621
goa,2020,1,Peer-to-peer payments,817198,2851686769
goa,2020,1,Recharge & bill payments,678079,244739382.2
goa,2020,1,Merchant payments,373110,298421548.1
goa,2020,1,Financial Services,1762,1816477.569
goa,2020,1,Others,11088,13707055.39
goa,2021,4,Merchant payments,5474662,4384250603
goa,2021,4,Peer-to-peer payments,4408822,13618351953
goa,2021,4,Recharge & bill payments,1170180,585734312.4
goa,2021,4,Financial Services,11320,17101084.66
goa,2021,4,Others,23775,21819163.2
goa,2021,2,Merchant payments,1869384,1411529034
goa,2021,2,Peer-to-peer payments,1866837,6195032351
goa,2021,2,Recharge & bill payments,953219,383804809.4
goa,2021,2,Financial Services,8303,12371843.84
goa,2021,2,Others,12392,10115549.03
goa,2021,3,Merchant payments,2865625,2143135315
goa,2021,3,Peer-to-peer payments,2560305,7871092673
goa,2021,3,Recharge & bill payments,1017351,438838003.2
goa,2021,3,Financial Services,8337,12943224.07
goa,2021,3,Others,16145,12416377.6
goa,2021,1,Peer-to-peer payments,2235456,7553384653
goa,2021,1,Merchant payments,2195509,1768358977
goa,2021,1,Recharge & bill payments,880682,410604192.7
goa,2021,1,Financial Services,8138,12207778.15
goa,2021,1,Others,11764,12687278.26
goa,2018,4,Peer-to-peer payments,246426,1021902315
goa,2018,4,Recharge & bill payments,212122,54832855.89
goa,2018,4,Merchant payments,45586,66666113.92
goa,2018,4,Financial Services,2523,723599.2328
goa,2018,4,Others,8098,8880194.431
goa,2018,2,Recharge & bill payments,120943,30994284.17
goa,2018,2,Peer-to-peer payments,87878,419492232.5
goa,2018,2,Merchant payments,12456,20162855.71
goa,2018,2,Financial Services,1903,733429.4273
goa,2018,2,Others,6395,7221023.531
goa,2018,3,Recharge & bill payments,158797,40314972.94
goa,2018,3,Peer-to-peer payments,150297,639468418.1
goa,2018,3,Merchant payments,21587,26634198.18
goa,2018,3,Financial Services,1867,468171.3648
goa,2018,3,Others,6963,6281208.621
goa,2018,1,Recharge & bill payments,85991,18273814.16
goa,2018,1,Peer-to-peer payments,59651,268175048.1
goa,2018,1,Merchant payments,7880,11036031.74
goa,2018,1,Financial Services,1191,520105.6424
goa,2018,1,Others,6184,5851742.732
goa,2022,4,Merchant payments,10319138,6739205748
goa,2022,4,Peer-to-peer payments,5652373,17421974715
goa,2022,4,Recharge & bill payments,1195865,734121700.6
goa,2022,4,Financial Services,12147,15705663.13
goa,2022,4,Others,13151,13978544.18
goa,2022,2,Merchant payments,7812998,5736211014
goa,2022,2,Peer-to-peer payments,5097942,16372343177
goa,2022,2,Recharge & bill payments,1279377,738765635.3
goa,2022,2,Financial Services,10666,13192736.03
goa,2022,2,Others,15071,12525197.3
goa,2022,3,Merchant payments,7595135,5112175255
goa,2022,3,Peer-to-peer payments,4449008,13780955270
goa,2022,3,Recharge & bill payments,1122869,657115143.5
goa,2022,3,Financial Services,9992,12650738.42
goa,2022,3,Others,11683,11368868.04
goa,2022,1,Merchant payments,6364271,4682000388
goa,2022,1,Peer-to-peer payments,4640380,14449830642
goa,2022,1,Recharge & bill payments,1177071,646403472.1
goa,2022,1,Financial Services,11677,17490493.19
goa,2022,1,Others,20699,20720407.6
goa,2019,4,Peer-to-peer payments,698728,2484453030
goa,2019,4,Recharge & bill payments,552421,205602115.1
goa,2019,4,Merchant payments,250893,218404664.9
goa,2019,4,Financial Services,1497,649712.8451
goa,2019,4,Others,11733,14350825.33
goa,2019,2,Peer-to-peer payments,373759,1391933791
goa,2019,2,Recharge & bill payments,278060,93218689.42
goa,2019,2,Merchant payments,104592,92873008.65
goa,2019,2,Financial Services,1211,515859.8077
goa,2019,2,Others,10819,13325754.76
